Election,Scottish STV - Losing Voter Bloc Anomaly,Scottish STV - Removed Loser Ballots,Scottish STV - Winning Voter Bloc Anomaly,Scottish STV - Removed Winner Ballots,AQ STV - Losing Voter Bloc Anomaly,AQ STV - Removed Loser Ballots,AQ STV - Winning Voter Bloc Anomaly,AQ STV - Removed Winner Ballots,Meek STV - Losing Voter Bloc Anomaly,Meek STV - Removed Loser Ballots,Meek STV - Winning Voter Bloc Anomaly,Meek STV - Removed Winner Ballots,Chamberlin-Courant - Losing Voter Bloc Anomaly,Chamberlin-Courant - Removed Loser Ballots,Chamberlin-Courant - Winning Voter Bloc Anomaly,Chamberlin-Courant - Removed Winner Ballots,Greedy Chamberlin-Courant - Losing Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Loser Ballots,Greedy Chamberlin-Courant - Winning Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Winner Ballots,Expanding Approvals - Losing Voter Bloc Anomaly,Expanding Approvals - Removed Loser Ballots,Expanding Approvals - Winning Voter Bloc Anomaly,Expanding Approvals - Removed Winner Ballots
aberdeenshire_2012_ward19.csv,,,"[3, 2, 5, 4]","{(2,): 71.0, (2, 5): 46.0, (5,): 154.0, (5, 2): 55.0}",,,,,,,,,,,,,,,,,,,"[3, 2, 5, 4]","{(2,): 71.0, (2, 3): 11.0, (2, 3, 5): 11.0, (2, 5): 46.0, (2, 5, 3): 8.0, (3,): 26.0, (3, 2): 4.0, (3, 2, 5): 3.0, (3, 5): 8.0, (3, 5, 2): 7.0, (5,): 154.0, (5, 2): 55.0, (5, 2, 3): 14.0, (5, 3): 15.0, (5, 3, 2): 11.0}"
aberdeenshire_2012_ward8.csv,,,,,,,,,,,,,,,"[3, 4, 5, 6]","{(2,): 163.0, (2, 5): 34.0, (5,): 127.0, (5, 2): 30.0}",,,"[4, 5, 6, 3]","{(2,): 163.0}",,,"[4, 5, 6, 3]","{(2,): 163.0, (2, 4): 11.0, (4,): 85.0, (4, 2): 12.0}"
aberdeenshire_2017_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,"[4, 5, 1, 7]","{(7,): 253.0}"
aberdeenshire_2017_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2017_ward18.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward14.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2012_ward13.csv,,,,,,,,,,,"[2, 6, 7]","{(6,): 526.0}",,,,,,,,,,,,
aberdeen_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 1, 4]","{(2,): 60.0}"
aberdeen_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2012_ward9.csv,,,,,,,,,,,,,,,"[2, 4, 5]","{(3,): 205.0}",,,,,,,,
aberdeen_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,"[5, 4, 1, 6]","{(4,): 92.0, (4, 7): 659.0, (7,): 24.0, (7, 4): 358.0}"
aberdeen_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,"[3, 1, 5]","{(3,): 452.0}"
aberdeen_2019_by_election_torry-ferryhill.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2022_ward8.csv,,,"[3, 4, 6, 5]","{(6,): 198.0}",,,"[3, 4, 6, 5]","{(6,): 198.0}",,,"[6, 1, 4, 3]","{(4, 3): 134.0, (3, 4): 120.0, (4,): 34.0, (3,): 31.0}",,,,,,,,,,,"[4, 3, 6, 5]","{(6,): 198.0}"
aberdeen_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,"[4, 5, 2]","{(2,): 122.0, (2, 4): 2.0, (4,): 307.0, (4, 2): 3.0}"
angus_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2012_ward9.csv,,,,,,,,,,,,,,,,,,,,,"[2, 5, 4]","{(3,): 56, (3, 6): 14, (3, 6, 7): 2, (3, 7): 5, (6,): 80, (6, 3): 10, (6, 3, 7): 0, (6, 7): 5, (6, 7, 3): 2, (7,): 14, (7, 3): 2, (7, 3, 6): 2, (7, 6): 2, (7, 6, 3): 0}","[2, 4, 3]","{(2,): 130.0, (2, 5): 16.0, (5,): 51.0, (5, 2): 11.0}"
argyll_bute_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2017_ward8.csv,,,"[5, 7, 3]","{(5,): 61.0, (5, 6): 19.0, (6,): 21.0, (6, 5): 9.0}",,,"[5, 7, 3]","{(5,): 61.0, (5, 6): 19.0, (6,): 21.0, (6, 5): 9.0}",,,"[5, 7, 3]","{(5,): 61.0, (5, 6): 19.0, (6,): 21.0, (6, 5): 9.0}",,,,,,,,,,,,
argyll_bute_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2022_ward10.csv,,,"[5, 6, 4, 7]","{(4,): 179.0}",,,"[6, 4, 5, 7]","{(5, 4): 28.0, (4, 5): 18.0, (5,): 154.0, (4,): 179.0}",,,"[5, 6, 4, 7]","{(4,): 179.0}",,,,,,,,,,,"[6, 5, 4, 7]","{(4,): 179.0}"
argyll_bute_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2022_ward9.csv,"[1, 6, 2]","{(5, 4, 7): 0, (7, 5, 4): 2, (5, 4): 1, (4, 5): 0, (5,): 5, (4, 7): 2, (5, 7, 4): 0, (7,): 55, (4,): 16, (7, 4): 0, (5, 7): 5, (7, 5): 13}",,,"[1, 6, 2]","{(5, 4, 7): 0, (7, 5, 4): 2, (5, 4): 1, (4, 5): 0, (5,): 5, (4, 7): 2, (5, 7, 4): 0, (7,): 55, (4,): 16, (7, 4): 0, (5, 7): 5, (7, 5): 13}",,,,,"[6, 1, 3]","{(1,): 190.0}",,,,,,,,,,,,
clackmannanshire_2012_ward1.csv,,,,,,,,,,,"[3, 4, 7, 6]","{(3,): 107.0, (3, 4): 22.0, (4,): 40.0, (4, 3): 19.0}",,,,,,,"[3, 5, 2, 4]","{(4,): 40.0}",,,,
clackmannanshire_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2012_ward12.csv,"[5, 3, 6, 1]","{(4,): 37, (4, 7): 1, (7,): 47, (7, 4): 6}",,,,,,,,,,,,,,,,,,,"[2, 4, 5, 6]","{(3,): 6, (3, 7): 1, (7,): 5, (7, 3): 0}","[2, 4, 6, 3]","{(4,): 42.0, (4, 5): 16.0, (5,): 48.0, (5, 4): 9.0}"
dumgal_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2017_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 1, 3, 4]","{(2,): 549.0}"
dumgal_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2022_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2022_ward12.csv,,,,,,,,,,,"[1, 2, 6]","{(2,): 198.0}",,,,,,,,,,,,
dumgal_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2017_ward4.csv,,,"[2, 4, 3, 7]","{(4,): 750.0}",,,"[2, 4, 3, 7]","{(4,): 750.0}",,,"[2, 4, 3, 7]","{(4,): 750.0}",,,,,,,,,,,"[2, 4, 3, 7]","{(4,): 750.0}"
east_dunbartonshire_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,"[1, 5, 3]","{(2,): 117, (2, 4): 1, (2, 7): 2, (2, 7, 4): 0, (4,): 23, (4, 2): 1, (4, 7): 2, (7,): 4, (7, 4): 1}",,
east_dunbartonshire_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,"[6, 3, 7]","{(3,): 201.0}"
east_lothian_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,"[5, 4, 7]","{(1,): 41, (1, 2): 2, (1, 2, 3): 1, (1, 3): 25, (1, 3, 2): 1, (2,): 27, (2, 1): 4, (2, 1, 3): 1, (3,): 62, (3, 1): 22, (3, 2, 1): 1}","[5, 4, 7]","{(5,): 568.0}"
east_lothian_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward1.csv,,,,,,,,,,,,,,,,,,,"[6, 7, 5]","{(7,): 721.0}",,,,
edinburgh_2012_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,"[7, 6, 2, 3]","{(7,): 912.0}"
edinburgh_2012_ward13.csv,,,,,,,,,,,,,,,,,,,"[4, 5, 1]","{(1,): 209.0, (1, 5): 127.0, (5,): 600.0, (5, 1): 280.0}",,,,
edinburgh_2012_ward2.csv,,,,,,,,,,,,,,,,,,,"[3, 6, 4]","{(4,): 608.0}",,,,
edinburgh_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2017_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2017_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,"[4, 2, 1, 7]","{(2,): 62.0, (2, 4): 5.0, (2, 4, 5): 1.0, (2, 5): 1.0, (2, 5, 4): 2.0, (4,): 214.0, (4, 2): 17.0, (4, 2, 5): 4.0, (4, 5): 38.0, (4, 5, 2): 4.0, (5,): 694.0, (5, 2): 9.0, (5, 2, 4): 2.0, (5, 4): 132.0, (5, 4, 2): 3.0}"
edinburgh_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,"[7, 4, 5, 1]","{(5,): 316.0}"
edinburgh_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 2]","{(1,): 680.0, (7,): 298.0, (1, 7): 159.0, (7, 1): 51.0}"
eilean_siar_2012_ward4.csv,,,"[1, 6, 5]","{(1,): 36.0, (1, 6): 9.0, (6,): 22.0, (6, 1): 9.0}",,,,,,,,,,,,,,,,,,,,
eilean_siar_2012_ward5.csv,"[3, 7, 6]","{(1,): 6, (1, 2): 1, (1, 2, 5): 0, (1, 5): 1, (2,): 1, (2, 1): 0, (2, 5): 0, (5,): 4, (5, 2): 0, (5, 2, 1): 0}",,,"[3, 7, 6]","{(1,): 6, (1, 2): 1, (1, 2, 5): 0, (1, 5): 1, (2,): 1, (2, 1): 0, (2, 5): 0, (5,): 4, (5, 2): 0, (5, 2, 1): 0}",,,"[3, 7, 6]","{(1,): 6, (1, 2): 1, (1, 2, 5): 0, (1, 5): 1, (2,): 1, (2, 1): 0, (2, 5): 0, (5,): 4, (5, 2): 0, (5, 2, 1): 0}",,,,,,,,,,,,,,
eilean_siar_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
eilean_siar_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,"[7, 3, 5, 6]","{(7,): 61.0}"
falkirk_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,"[1, 3, 7, 4]","{(2,): 56.0, (2, 3): 492.0, (3,): 43.0, (3, 2): 270.0}"
falkirk_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2022_ward3.csv,,,"[2, 5, 1, 3]","{(1,): 22.0, (2,): 72.0, (1, 2): 281.0, (2, 1): 491.0}",,,"[2, 5, 1, 3]","{(1,): 22.0, (2,): 72.0, (1, 2): 281.0, (2, 1): 491.0}",,,"[2, 5, 1, 3]","{(1,): 22.0, (2,): 72.0, (1, 2): 281.0, (2, 1): 491.0}",,,,,,,,,,,,
falkirk_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2022_ward6.csv,"[2, 6, 7, 4]","{(1,): 54, (1, 5): 3, (5,): 30, (5, 1): 1}",,,,,"[2, 6, 7, 3]","{(2,): 98.0}",,,,,,,,,,,"[6, 2, 5, 1]","{(6, 3): 5.0, (3, 6): 7.0, (6,): 118.0, (3,): 325.0}",,,,
falkirk_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward17.csv,,,,,,,,,,,,,,,,,,,,,"[2, 3, 7]","{(4,): 35, (4, 5): 1, (4, 5, 6): 0, (4, 6): 21, (4, 6, 5): 1, (5,): 4, (5, 4, 6): 0, (5, 6): 0, (6,): 18, (6, 4): 9, (6, 4, 5): 1, (6, 5): 1}",,
fife_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,"[4, 7, 2, 3]","{(4,): 70.0}"
fife_2017_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward19.csv,,,,,,,,,,,,,,,,,,,,,"[6, 7, 2]","{(1,): 6, (1, 3): 2, (1, 3, 4): 2, (1, 4): 0, (3,): 23, (3, 1): 5, (3, 1, 4): 1, (3, 4): 1, (4,): 17, (4, 1): 1}",,
fife_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward6.csv,,,,,,,,,,,"[3, 6, 7, 1]","{(3,): 706.0}",,,,,,,,,,,"[3, 7, 6, 1]","{(3,): 706.0, (3, 6): 198.0, (6,): 244.0, (6, 3): 69.0}"
fife_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward15.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward22.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward23.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2022_ward20.csv,,,,,,,,,"[5, 4, 7]","{(1,): 172, (3, 2): 2, (2,): 22, (1, 2): 37, (2, 3): 6, (2, 3, 1): 0, (1, 2, 3): 13, (3,): 17, (3, 1, 2): 0, (3, 1): 0, (3, 2, 1): 2, (2, 1, 3): 1, (1, 3, 2): 2, (2, 1): 3, (1, 3): 1}",,,,,,,,,,,,,,
glasgow_2022_ward22.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward15.csv,,,,,,,,,,,,,,,,,,,"[5, 1, 6, 4]","{(1,): 178.0, (1, 4): 16.0, (1, 4, 6): 18.0, (1, 6): 94.0, (1, 6, 4): 34.0, (4,): 53.0, (4, 1): 6.0, (4, 1, 6): 11.0, (4, 6): 15.0, (4, 6, 1): 6.0, (6,): 256.0, (6, 1): 117.0, (6, 1, 4): 25.0, (6, 4): 21.0, (6, 4, 1): 7.0}",,,,
highland_2012_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward2.csv,,,"[3, 6, 7]","{(3,): 63.0}",,,"[3, 6, 7]","{(3,): 63.0}",,,,,,,,,,,,,,,,
highland_2012_ward21.csv,,,,,,,,,,,,,,,"[1, 2, 4, 7]","{(1,): 168.0, (1, 6): 108.0, (6,): 102.0, (6, 1): 70.0}",,,"[4, 1, 7, 2]","{(1,): 168.0, (1, 6): 108.0, (6,): 102.0, (6, 1): 70.0}",,,,
highland_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward21.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 1, 6, 7]","{(1,): 72.0}"
highland_2017_ward4.csv,,,"[2, 6, 5]","{(2,): 108.0, (2, 5): 32.0, (5,): 86.0, (5, 2): 15.0}",,,,,,,,,,,,,,,,,,,,
highland_2017_ward8.csv,,,"[4, 6, 7, 3]","{(4,): 287.0, (4, 6): 52.0, (4, 6, 7): 33.0, (4, 7): 73.0, (4, 7, 6): 43.0, (6,): 99.0, (6, 4): 24.0, (6, 4, 7): 12.0, (6, 7): 58.0, (6, 7, 4): 25.0, (7,): 115.0, (7, 4): 46.0, (7, 4, 6): 28.0, (7, 6): 42.0, (7, 6, 4): 33.0}",,,"[4, 6, 3, 7]","{(4,): 287.0, (4, 6): 52.0, (4, 6, 7): 33.0, (4, 7): 73.0, (4, 7, 6): 43.0, (6,): 99.0, (6, 4): 24.0, (6, 4, 7): 12.0, (6, 7): 58.0, (6, 7, 4): 25.0, (7,): 115.0, (7, 4): 46.0, (7, 4, 6): 28.0, (7, 6): 42.0, (7, 6, 4): 33.0}",,,"[4, 6, 3, 7]","{(4,): 287.0, (4, 6): 52.0, (4, 6, 7): 33.0, (4, 7): 73.0, (4, 7, 6): 43.0, (6,): 99.0, (6, 4): 24.0, (6, 4, 7): 12.0, (6, 7): 58.0, (6, 7, 4): 25.0, (7,): 115.0, (7, 4): 46.0, (7, 4, 6): 28.0, (7, 6): 42.0, (7, 6, 4): 33.0}",,,,,,,,,,,,
highland_2017_ward9.csv,,,"[3, 1, 6]","{(3,): 175.0}",,,"[3, 1, 6]","{(1,): 129.0, (1, 3): 14.0, (3,): 175.0, (3, 1): 22.0}",,,,,,,,,,,"[1, 2, 3]","{(1,): 129.0, (1, 3): 14.0, (3,): 175.0, (3, 1): 22.0}",,,,
highland_2021_by_election_fort_william.csv,[6],"{(3, 1, 5): 1, (4, 3): 4, (7, 4, 1): 2, (5, 3, 4): 3, (5, 3, 7, 1, 4): 1, (1, 4, 5, 3, 7): 1, (5, 3, 7): 1, (3, 4, 1, 5): 1, (3, 5, 4): 6, (1, 3, 4): 1, (1, 5, 3): 1, (3, 4): 7, (5, 4, 7): 3, (1,): 9, (4, 7, 3): 1, (7, 5, 4): 1, (4, 5, 3): 4, (7, 3, 4): 4, (7, 5, 3): 5, (5, 4): 5, (3, 7, 5): 4, (7, 3, 1): 2, (4, 5): 6, (1, 5): 1, (4, 7, 5): 4, (5, 1, 7): 1, (3, 5, 1): 2, (5,): 41, (5, 7, 3): 2, (3, 7, 5, 4): 1, (4, 7): 3, (4, 5, 7): 2, (4, 1, 5): 1, (5, 3, 1, 4): 1, (5, 7, 4): 2, (7,): 68, (3, 7, 4, 5, 1): 1, (3, 4, 7): 2, (5, 3, 4, 7): 1, (7, 4, 3): 1, (1, 5, 4, 3): 1, (1, 4): 4, (4,): 11, (3, 7, 1): 1, (4, 1): 4, (1, 5, 4): 2, (5, 3): 6, (5, 4, 1): 3, (7, 3): 19, (3, 4, 5, 1): 2, (3, 5): 16, (4, 5, 1): 4, (7, 4): 5, (3, 7, 4, 5): 1, (3, 4, 1): 3, (7, 5, 3, 4): 1, (7, 3, 1, 4): 1, (7, 1, 4): 1, (3, 5, 7): 1, (5, 1): 7, (3, 1, 7): 2, (3,): 45, (5, 4, 3, 1): 1, (3, 7, 5, 4, 1): 1, (7, 3, 5, 1): 1, (3, 7, 1, 4): 2, (3, 5, 7, 1, 4): 1, (4, 1, 3): 1, (7, 5, 1): 1, (1, 5, 3, 4): 1, (1, 4, 5): 8, (3, 1): 1, (7, 3, 4, 5): 3, (7, 3, 5): 4, (1, 4, 3): 1, (5, 7): 4, (4, 5, 1, 7): 1, (4, 3, 7, 5): 1, (7, 5): 9, (3, 7, 4): 3, (3, 4, 5): 7, (7, 4, 5): 1, (5, 1, 4): 3, (4, 5, 7, 1): 1, (5, 3, 1): 1, (3, 7): 13}",,,,,,,,,,,,,,,,,,,,,,
highland_2021_by_election_inverness_west.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_aird_and_loch_ness.csv,,,,,,,,,,,,,,,,,,,,,,,"[6, 4, 2, 3]","{(6,): 168.0}"
highland_2022_culloden.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_dingwall.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_inverness_ness_side.csv,,,"[1, 2, 5]","{(1,): 440.0}",,,"[1, 2, 5]","{(1,): 440.0}","[1, 2, 4]","{(6, 7, 3): 1, (7,): 56, (7, 6): 16, (7, 3, 6): 0, (6, 7): 4, (7, 3): 1, (3, 6): 2, (6,): 17, (3,): 2, (7, 6, 3): 2, (3, 7): 1}","[1, 2, 4]","{(2,): 242.0}",,,,,,,,,,,,
highland_2022_inverness_south.csv,,,"[4, 6, 7, 3]","{(6,): 240.0}",,,,,,,,,,,,,,,,,,,"[4, 6, 7, 3]","{(6,): 240.0}"
highland_2022_northwest_and_central_sutherland.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2017_ward4.csv,,,"[1, 2, 7, 4]","{(1,): 112.0}","[1, 2, 7, 3]","{(5,): 32, (5, 6): 12, (6,): 37, (6, 5): 7}","[1, 2, 3, 7]","{(7,): 48.0}",,,"[1, 2, 7, 4]","{(1,): 112.0, (1, 2): 19.0, (2,): 300.0, (2, 1): 22.0}",,,,,,,,,,,,
inverclyde_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,"[5, 3, 2]","{(1,): 19, (1, 4): 12, (1, 7, 4): 0, (4,): 72, (4, 1): 8, (4, 1, 7): 0, (4, 7): 0, (4, 7, 1): 0, (7,): 8, (7, 1): 2, (7, 4): 0}","[5, 3, 2]","{(5,): 72.0}"
midlothian_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2017_ward6.csv,,,,,,,,,"[3, 2, 5]","{(1,): 46, (1, 6): 1, (1, 6, 7): 4, (1, 7): 16, (1, 7, 6): 4, (6,): 21, (6, 7): 4, (6, 7, 1): 0, (7,): 22, (7, 1): 12, (7, 1, 6): 2, (7, 6): 6}",,,,,,,,,,,,,,
midlothian_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,"[4, 5, 3]","{(7, 2, 1): 0, (2, 7): 2, (1,): 23, (2,): 4, (7,): 196, (1, 7): 0, (7, 1): 5, (7, 2): 2}",,
midlothian_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2022_ward4.csv,,,"[3, 5, 4]","{(3,): 403.0}",,,"[3, 5, 7]","{(5,): 62.0}",,,"[3, 5, 4]","{(3,): 403.0}",,,,,,,,,,,"[5, 3, 4]","{(3,): 403.0}"
moray_2012_ward5.csv,,,"[4, 3, 7, 5]","{(3,): 149.0}",,,"[4, 3, 5, 7]","{(3,): 149.0}",,,"[3, 4, 7, 6]","{(4,): 53.0}",,,,,,,,,,,,
moray_2017_ward5.csv,,,"[1, 6, 2, 7]","{(1,): 560.0, (1, 2): 98.0, (2,): 89.0, (2, 1): 37.0}",,,,,,,,,,,,,,,,,,,,
moray_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
